hour,amount,3D_secured,is_weekend,Goldcard,Simplecard,UK_Card
0.1217948717948718,0.1217948717948718,False,False,False,False,True
0.2964743589743589,0.2964743589743589,True,True,False,True,False
0.5608974358974359,0.5608974358974359,False,False,False,False,False
0.4471153846153846,0.4471153846153846,False,False,False,False,True
0.3461538461538461,0.3461538461538461,True,False,False,False,False
0.1490384615384615,0.1490384615384615,True,False,True,False,False
0.3525641025641025,0.3525641025641025,False,False,False,False,True
0.2724358974358974,0.2724358974358974,False,False,False,False,True
0.2499999999999999,0.2499999999999999,False,True,False,False,False
0.3733974358974358,0.3733974358974358,False,False,False,False,True
0.2211538461538461,0.2211538461538461,False,False,False,True,False
0.4246794871794871,0.4246794871794871,False,True,False,False,False
0.3477564102564102,0.3477564102564102,False,False,False,False,True
0.2467948717948717,0.2467948717948717,False,False,False,False,True
0.1282051282051282,0.1282051282051282,False,False,False,False,True
0.4711538461538461,0.4711538461538461,False,False,False,False,False
0.2660256410256409,0.2660256410256409,False,False,False,False,False
0.2275641025641025,0.2275641025641025,False,False,False,False,False
0.4102564102564102,0.4102564102564102,False,False,False,True,False
0.2804487179487179,0.2804487179487179,False,False,False,True,False
0.3141025641025641,0.3141025641025641,False,False,False,False,False
0.0721153846153846,0.0721153846153846,True,False,False,False,False
0.0608974358974358,0.0608974358974358,False,False,False,False,True
0.1971153846153846,0.1971153846153846,True,False,False,False,False
0.1009615384615384,0.1009615384615384,True,False,False,False,False
0.592948717948718,0.592948717948718,False,False,False,False,True
0.2179487179487179,0.2179487179487179,True,False,False,False,True
0.1121794871794871,0.1121794871794871,False,True,False,False,False
0.3301282051282051,0.3301282051282051,False,True,False,False,True
0.1794871794871795,0.1794871794871795,False,False,False,False,True
0.2692307692307692,0.2692307692307692,False,True,False,False,True
0.1923076923076923,0.1923076923076923,False,True,False,False,True
0.2163461538461538,0.2163461538461538,False,False,False,False,False
0.3205128205128205,0.3205128205128205,True,True,False,True,False
0.2532051282051282,0.2532051282051282,False,True,False,False,True
0.2772435897435897,0.2772435897435897,False,False,False,True,False
0.2788461538461538,0.2788461538461538,False,False,False,False,False
0.360576923076923,0.360576923076923,False,True,False,True,False
0.344551282051282,0.344551282051282,False,False,False,False,True
0.514423076923077,0.514423076923077,False,False,False,False,True
0.3044871794871794,0.3044871794871794,False,False,False,True,False
0.0608974358974358,0.0608974358974358,False,False,False,False,True
0.5753205128205129,0.5753205128205129,False,False,False,True,False
0.1794871794871795,0.1794871794871795,False,False,False,True,False
0.4471153846153846,0.4471153846153846,False,False,False,True,False
0.3493589743589743,0.3493589743589743,True,False,False,False,True
0.423076923076923,0.423076923076923,False,False,False,False,False
0.173076923076923,0.173076923076923,False,False,False,False,False
0.0560897435897435,0.0560897435897435,False,True,False,False,True
0.3589743589743589,0.3589743589743589,False,False,False,True,False
0.4839743589743589,0.4839743589743589,False,False,True,False,False
0.141025641025641,0.141025641025641,False,True,False,True,False
0.1794871794871795,0.1794871794871795,False,False,False,False,True
0.4262820512820512,0.4262820512820512,False,False,False,False,True
0.3830128205128205,0.3830128205128205,False,False,False,False,True
0.0961538461538461,0.0961538461538461,False,False,True,False,False
0.0689102564102564,0.0689102564102564,True,False,False,True,False
0.3269230769230768,0.3269230769230768,True,True,True,False,False
0.3958333333333333,0.3958333333333333,False,False,False,True,False
0.530448717948718,0.530448717948718,False,False,False,False,True
0.1217948717948718,0.1217948717948718,False,False,False,False,True
0.4615384615384615,0.4615384615384615,False,False,False,False,True
0.0833333333333333,0.0833333333333333,False,False,False,False,True
0.3237179487179487,0.3237179487179487,True,False,False,False,True
0.1233974358974359,0.1233974358974359,False,False,False,False,False
0.0961538461538461,0.0961538461538461,False,True,True,False,False
0.4535256410256409,0.4535256410256409,False,False,False,False,False
0.2804487179487179,0.2804487179487179,False,True,False,False,True
0.1939102564102564,0.1939102564102564,False,False,False,False,True
0.2483974358974358,0.2483974358974358,False,False,False,False,True
0.4791666666666666,0.4791666666666666,False,False,False,False,True
0.4439102564102564,0.4439102564102564,False,True,False,False,False
0.2964743589743589,0.2964743589743589,False,False,False,True,False
0.3653846153846153,0.3653846153846153,True,False,False,False,True
0.3974358974358974,0.3974358974358974,True,True,False,False,True
0.0753205128205128,0.0753205128205128,True,False,False,False,True
0.1955128205128205,0.1955128205128205,False,True,False,True,False
0.2564102564102564,0.2564102564102564,True,False,True,False,False
0.4903846153846153,0.4903846153846153,False,False,False,False,True
0.157051282051282,0.157051282051282,False,False,False,False,True
0.235576923076923,0.235576923076923,False,False,False,True,False
0.3333333333333333,0.3333333333333333,True,True,False,False,False
0.0576923076923076,0.0576923076923076,False,False,False,False,True
0.2964743589743589,0.2964743589743589,True,False,False,True,False
0.1987179487179487,0.1987179487179487,True,True,False,False,True
0.4999999999999999,0.4999999999999999,False,False,False,False,True
0.4967948717948717,0.4967948717948717,False,False,False,False,True
0.5833333333333334,0.5833333333333334,False,False,False,True,False
0.1810897435897435,0.1810897435897435,False,False,False,False,False
0.514423076923077,0.514423076923077,False,False,False,False,True
0.4519230769230768,0.4519230769230768,False,False,False,False,True
0.1442307692307692,0.1442307692307692,False,False,False,False,False
0.3541666666666666,0.3541666666666666,False,True,False,False,True
0.2660256410256409,0.2660256410256409,False,False,False,True,False
0.4022435897435897,0.4022435897435897,False,False,False,False,True
0.2916666666666666,0.2916666666666666,True,False,False,False,False
0.5416666666666666,0.5416666666666666,False,False,False,False,True
0.2964743589743589,0.2964743589743589,False,False,False,True,False
0.2548076923076923,0.2548076923076923,True,True,False,True,False
0.2147435897435897,0.2147435897435897,True,False,False,False,True
0.3381410256410256,0.3381410256410256,False,False,False,False,True
0.1522435897435897,0.1522435897435897,False,True,False,True,False
0.3798076923076923,0.3798076923076923,False,False,False,False,True
0.2772435897435897,0.2772435897435897,True,True,False,True,False
0.2900641025641025,0.2900641025641025,False,False,False,False,False
0.3349358974358974,0.3349358974358974,False,False,False,False,True
0.2243589743589743,0.2243589743589743,True,False,False,True,False
0.2387820512820512,0.2387820512820512,True,False,False,False,True
0.1009615384615384,0.1009615384615384,True,False,False,False,True
0.0673076923076923,0.0673076923076923,False,False,False,False,False
0.4743589743589743,0.4743589743589743,False,True,False,True,False
0.2612179487179487,0.2612179487179487,False,False,False,True,False
0.2403846153846154,0.2403846153846154,False,False,False,True,False
0.1778846153846154,0.1778846153846154,False,True,False,True,False
0.4791666666666666,0.4791666666666666,False,False,False,True,False
0.1346153846153846,0.1346153846153846,False,False,False,False,False
0.3509615384615384,0.3509615384615384,False,True,False,True,False
0.3589743589743589,0.3589743589743589,True,False,False,False,True
0.4006410256410256,0.4006410256410256,False,False,False,False,True
0.0753205128205128,0.0753205128205128,False,False,False,False,True
0.5080128205128205,0.5080128205128205,True,True,False,False,True
0.7051282051282052,0.7051282051282052,False,False,False,False,False
0.4807692307692307,0.4807692307692307,False,False,False,False,True
0.1794871794871795,0.1794871794871795,True,True,False,False,True
0.2948717948717948,0.2948717948717948,False,True,False,True,False
0.3653846153846153,0.3653846153846153,False,False,False,True,False
0.3846153846153846,0.3846153846153846,False,True,False,False,True
0.2179487179487179,0.2179487179487179,False,False,True,False,False
0.6169871794871795,0.6169871794871795,False,True,False,False,True
0.4839743589743589,0.4839743589743589,False,False,False,True,False
0.2067307692307692,0.2067307692307692,False,False,False,False,False
0.2179487179487179,0.2179487179487179,True,True,False,False,True
0.4439102564102564,0.4439102564102564,False,False,False,False,False
0.3108974358974358,0.3108974358974358,True,False,False,False,True
0.1282051282051282,0.1282051282051282,False,True,False,False,True
0.032051282051282,0.032051282051282,False,False,False,False,True
0.3221153846153846,0.3221153846153846,False,False,False,False,True
0.4743589743589743,0.4743589743589743,False,False,False,False,True
0.3557692307692307,0.3557692307692307,True,False,False,False,True
0.4214743589743589,0.4214743589743589,False,True,False,False,False
0.1586538461538461,0.1586538461538461,False,True,False,True,False
0.5208333333333334,0.5208333333333334,False,True,False,False,True
0.2580128205128205,0.2580128205128205,True,False,False,False,True
0.1682692307692307,0.1682692307692307,False,False,False,False,True
0.3124999999999999,0.3124999999999999,False,False,False,False,True
0.4294871794871794,0.4294871794871794,False,False,False,False,True
0.3285256410256409,0.3285256410256409,False,False,False,True,False
0.2467948717948717,0.2467948717948717,False,False,True,False,False
0.3733974358974358,0.3733974358974358,False,False,False,True,False
0.4807692307692307,0.4807692307692307,False,False,False,False,True
0.3269230769230768,0.3269230769230768,False,True,False,False,True
0.3733974358974358,0.3733974358974358,False,True,False,False,True
0.5352564102564102,0.5352564102564102,False,False,False,True,False
0.3429487179487179,0.3429487179487179,True,False,False,False,False
0.2788461538461538,0.2788461538461538,False,False,False,True,False
0.1137820512820512,0.1137820512820512,False,False,False,False,True
0.2163461538461538,0.2163461538461538,False,False,False,False,True
0.2291666666666666,0.2291666666666666,False,False,False,False,False
0.4775641025641025,0.4775641025641025,False,False,False,False,True
0.3205128205128205,0.3205128205128205,False,False,False,False,True
0.0833333333333333,0.0833333333333333,False,False,False,True,False
0.6121794871794872,0.6121794871794872,False,False,False,False,True
0.2548076923076923,0.2548076923076923,True,True,False,False,False
0.3701923076923076,0.3701923076923076,False,False,False,False,False
0.2852564102564102,0.2852564102564102,False,False,False,False,True
0.3157051282051282,0.3157051282051282,False,True,False,False,True
0.4326923076923076,0.4326923076923076,False,False,False,False,True
0.0288461538461538,0.0288461538461538,False,False,False,False,True
0.3349358974358974,0.3349358974358974,False,False,False,False,True
0.3894230769230768,0.3894230769230768,True,False,False,True,False
0.3653846153846153,0.3653846153846153,False,True,False,True,False
0.3814102564102564,0.3814102564102564,False,False,False,False,False
0.3541666666666666,0.3541666666666666,False,False,False,False,True
0.0705128205128205,0.0705128205128205,False,False,True,False,False
0.0368589743589743,0.0368589743589743,False,True,False,False,True
0.3942307692307692,0.3942307692307692,True,False,False,False,False
0.3461538461538461,0.3461538461538461,False,False,False,False,True
0.2996794871794871,0.2996794871794871,False,True,False,True,False
0.4134615384615384,0.4134615384615384,False,False,False,False,True
0.2403846153846154,0.2403846153846154,False,False,False,True,False
0.0304487179487179,0.0304487179487179,False,False,False,False,True
0.5897435897435898,0.5897435897435898,True,False,False,False,True
0.5224358974358975,0.5224358974358975,False,True,False,False,True
0.2259615384615384,0.2259615384615384,False,True,False,False,True
0.4487179487179487,0.4487179487179487,False,True,False,True,False
0.1682692307692307,0.1682692307692307,True,True,False,False,True
0.5705128205128205,0.5705128205128205,False,False,False,True,False
0.1057692307692307,0.1057692307692307,False,False,False,False,False
0.3317307692307692,0.3317307692307692,False,False,False,False,True
0.0464743589743589,0.0464743589743589,False,False,False,False,True
0.2227564102564102,0.2227564102564102,False,True,False,True,False
0.4807692307692307,0.4807692307692307,False,False,False,False,True
0.4615384615384615,0.4615384615384615,False,False,False,False,True
0.5496794871794872,0.5496794871794872,True,False,False,False,True
0.2259615384615384,0.2259615384615384,True,False,False,True,False
0.4583333333333333,0.4583333333333333,False,False,False,True,False
0.2019230769230769,0.2019230769230769,False,True,False,False,False
0.1201923076923076,0.1201923076923076,False,False,False,False,True
0.3717948717948717,0.3717948717948717,True,False,False,False,True
0.5112179487179488,0.5112179487179488,False,False,False,False,True
0.2724358974358974,0.2724358974358974,False,False,False,False,True
0.4791666666666666,0.4791666666666666,False,False,False,False,False
0.4118589743589743,0.4118589743589743,False,False,False,False,True
0.2163461538461538,0.2163461538461538,False,True,False,False,True
0.4022435897435897,0.4022435897435897,False,True,False,True,False
0.6794871794871795,0.6794871794871795,False,False,False,True,False
0.2323717948717948,0.2323717948717948,False,False,False,False,False
0.0448717948717948,0.0448717948717948,False,False,False,False,True
0.0512820512820512,0.0512820512820512,False,False,False,True,False
0.1762820512820513,0.1762820512820513,False,True,False,False,False
0.3173076923076923,0.3173076923076923,False,True,False,True,False
0.3461538461538461,0.3461538461538461,False,False,False,False,False
0.2964743589743589,0.2964743589743589,False,False,False,False,True
0.3044871794871794,0.3044871794871794,False,False,False,True,False
0.3381410256410256,0.3381410256410256,False,False,False,False,True
0.3894230769230768,0.3894230769230768,True,False,False,True,False
0.4663461538461538,0.4663461538461538,False,False,False,False,True
0.3814102564102564,0.3814102564102564,False,False,False,True,False
0.4118589743589743,0.4118589743589743,False,False,False,False,True
0.3846153846153846,0.3846153846153846,False,False,False,True,False
0.4134615384615384,0.4134615384615384,False,False,False,False,False
0.2083333333333333,0.2083333333333333,False,True,False,True,False
0.1858974358974359,0.1858974358974359,True,False,False,False,False
0.2483974358974358,0.2483974358974358,False,False,False,False,True
0.2788461538461538,0.2788461538461538,False,True,False,True,False
0.2307692307692307,0.2307692307692307,True,False,False,False,False
0.576923076923077,0.576923076923077,True,False,False,False,False
0.4182692307692307,0.4182692307692307,False,True,False,False,True
0.4935897435897435,0.4935897435897435,False,False,False,False,False
0.7660256410256411,0.7660256410256411,False,True,True,False,False
0.5192307692307693,0.5192307692307693,False,False,True,False,False
0.392628205128205,0.392628205128205,True,False,False,False,False
0.1185897435897435,0.1185897435897435,False,False,False,False,False
0.2435897435897435,0.2435897435897435,False,True,False,False,True
0.0977564102564102,0.0977564102564102,False,False,False,False,True
0.344551282051282,0.344551282051282,False,True,False,True,False
0.1939102564102564,0.1939102564102564,False,True,False,False,True
0.2083333333333333,0.2083333333333333,False,True,False,True,False
0.4326923076923076,0.4326923076923076,True,True,False,False,True
0.1538461538461538,0.1538461538461538,False,True,False,False,True
0.2163461538461538,0.2163461538461538,False,False,False,True,False
0.3637820512820512,0.3637820512820512,True,True,False,False,True
0.2163461538461538,0.2163461538461538,True,False,False,False,False
0.3173076923076923,0.3173076923076923,False,False,False,True,False
0.3990384615384615,0.3990384615384615,False,False,False,True,False
0.2676282051282051,0.2676282051282051,False,False,True,False,False
0.4407051282051282,0.4407051282051282,False,False,False,False,True
0.2596153846153846,0.2596153846153846,False,False,False,False,True
0.4423076923076923,0.4423076923076923,False,True,False,True,False
0.2868589743589743,0.2868589743589743,False,False,False,False,False
0.4567307692307692,0.4567307692307692,True,True,False,False,True
0.4374999999999999,0.4374999999999999,True,True,False,False,True
0.3782051282051282,0.3782051282051282,False,False,False,False,True
0.6217948717948718,0.6217948717948718,False,False,False,True,False
0.0416666666666666,0.0416666666666666,False,False,False,True,False
0.2243589743589743,0.2243589743589743,False,False,False,True,False
0.0192307692307692,0.0192307692307692,True,False,False,False,True
0.2836538461538461,0.2836538461538461,True,True,False,False,True
0.360576923076923,0.360576923076923,True,False,False,False,True
0.3958333333333333,0.3958333333333333,False,False,False,False,True
0.2499999999999999,0.2499999999999999,False,False,False,False,True
0.4487179487179487,0.4487179487179487,False,False,False,False,False
0.3141025641025641,0.3141025641025641,False,False,False,True,False
0.2371794871794871,0.2371794871794871,False,False,False,False,True
0.0689102564102564,0.0689102564102564,False,False,False,False,True
0.5961538461538461,0.5961538461538461,False,False,False,True,False
0.4086538461538461,0.4086538461538461,False,False,False,False,True
0.2532051282051282,0.2532051282051282,True,True,False,False,True
0.2612179487179487,0.2612179487179487,False,False,True,False,False
0.3157051282051282,0.3157051282051282,False,False,False,False,True
0.4342948717948717,0.4342948717948717,False,False,False,False,True
0.2275641025641025,0.2275641025641025,True,False,False,False,True
0.1987179487179487,0.1987179487179487,False,False,False,False,False
0.173076923076923,0.173076923076923,False,False,False,False,False
0.1057692307692307,0.1057692307692307,False,True,False,True,False
0.5416666666666666,0.5416666666666666,True,False,False,False,False
0.0464743589743589,0.0464743589743589,False,True,False,False,True
0.0496794871794871,0.0496794871794871,True,False,False,False,False
0.3108974358974358,0.3108974358974358,False,False,False,False,True
0.2980769230769231,0.2980769230769231,True,False,False,False,True
0.344551282051282,0.344551282051282,False,True,False,False,False
0.1714743589743589,0.1714743589743589,False,False,False,True,False
0.3878205128205128,0.3878205128205128,True,False,False,True,False
0.3717948717948717,0.3717948717948717,False,False,False,False,True
0.3092948717948717,0.3092948717948717,True,False,False,True,False
0.2996794871794871,0.2996794871794871,False,False,False,False,True
0.5112179487179488,0.5112179487179488,False,True,True,False,False
0.4198717948717948,0.4198717948717948,True,False,False,False,False
0.2580128205128205,0.2580128205128205,False,True,False,False,True
0.1939102564102564,0.1939102564102564,False,True,False,False,True
0.3141025641025641,0.3141025641025641,True,True,False,True,False
0.423076923076923,0.423076923076923,False,True,False,False,True
0.1282051282051282,0.1282051282051282,False,False,False,False,True
0.3477564102564102,0.3477564102564102,True,True,False,False,True
0.1378205128205128,0.1378205128205128,False,False,False,False,True
0.3557692307692307,0.3557692307692307,True,False,False,False,True
0.3525641025641025,0.3525641025641025,False,False,False,True,False
0.1346153846153846,0.1346153846153846,True,False,False,False,True
0.3317307692307692,0.3317307692307692,False,False,False,False,True
0.2804487179487179,0.2804487179487179,False,True,False,True,False
0.3814102564102564,0.3814102564102564,False,False,False,False,True
0.0512820512820512,0.0512820512820512,False,True,False,False,True
0.2644230769230768,0.2644230769230768,True,False,False,False,True
0.4839743589743589,0.4839743589743589,False,False,False,False,True
0.1490384615384615,0.1490384615384615,True,False,False,True,False
0.2628205128205128,0.2628205128205128,True,False,False,True,False
0.3429487179487179,0.3429487179487179,False,True,False,False,True
0.5448717948717949,0.5448717948717949,False,False,False,False,True
0.3862179487179487,0.3862179487179487,False,False,False,False,True
0.0641025641025641,0.0641025641025641,True,False,False,False,False
0.2067307692307692,0.2067307692307692,True,False,False,False,False
0.2532051282051282,0.2532051282051282,True,False,False,False,True
0.1490384615384615,0.1490384615384615,False,False,False,False,True
0.3509615384615384,0.3509615384615384,False,True,False,True,False
0.4487179487179487,0.4487179487179487,False,False,False,False,True
0.2932692307692307,0.2932692307692307,True,False,True,False,False
0.4711538461538461,0.4711538461538461,False,True,False,False,True
0.3717948717948717,0.3717948717948717,True,False,False,False,True
0.2083333333333333,0.2083333333333333,False,False,False,False,True
0.2724358974358974,0.2724358974358974,False,False,True,False,False
0.2051282051282051,0.2051282051282051,False,False,False,False,False
0.2644230769230768,0.2644230769230768,False,False,False,False,False
0.2163461538461538,0.2163461538461538,False,True,True,False,False
0.0865384615384615,0.0865384615384615,False,False,False,False,True
0.4150641025641025,0.4150641025641025,False,False,False,False,False
0.4358974358974358,0.4358974358974358,False,False,False,True,False
0.4358974358974358,0.4358974358974358,False,False,False,False,True
0.4679487179487179,0.4679487179487179,False,True,False,False,True
0.5592948717948718,0.5592948717948718,False,False,False,False,True
0.4503205128205128,0.4503205128205128,True,True,False,False,True
0.0608974358974358,0.0608974358974358,False,False,False,False,True
0.2852564102564102,0.2852564102564102,False,True,False,True,False
0.2900641025641025,0.2900641025641025,False,False,False,True,False
0.3269230769230768,0.3269230769230768,True,False,False,True,False
0.2243589743589743,0.2243589743589743,False,True,False,True,False
0.1858974358974359,0.1858974358974359,False,False,False,False,True
0.2163461538461538,0.2163461538461538,False,False,False,False,True
0.0560897435897435,0.0560897435897435,False,False,False,True,False
0.4919871794871794,0.4919871794871794,False,False,False,True,False
0.0817307692307692,0.0817307692307692,True,False,False,False,True
0.5737179487179487,0.5737179487179487,False,True,False,False,True
0.2083333333333333,0.2083333333333333,False,False,False,True,False
0.5400641025641025,0.5400641025641025,True,False,False,False,True
0.3333333333333333,0.3333333333333333,False,False,False,False,True
0.3269230769230768,0.3269230769230768,False,False,False,False,True
0.141025641025641,0.141025641025641,False,True,False,True,False
0.4759615384615384,0.4759615384615384,False,True,False,True,False
0.3301282051282051,0.3301282051282051,False,False,False,False,True
0.5256410256410257,0.5256410256410257,False,False,False,False,True
0.5785256410256411,0.5785256410256411,False,True,False,False,True
0.2467948717948717,0.2467948717948717,False,False,False,True,False
0.3189102564102564,0.3189102564102564,False,False,False,False,False
0.0961538461538461,0.0961538461538461,True,False,False,False,True
0.3701923076923076,0.3701923076923076,False,True,False,True,False
0.2211538461538461,0.2211538461538461,False,False,False,False,True
0.2644230769230768,0.2644230769230768,False,False,False,False,True
0.173076923076923,0.173076923076923,False,False,False,False,True
0.4455128205128205,0.4455128205128205,True,False,False,True,False
0.3028846153846153,0.3028846153846153,False,False,False,False,True
0.4182692307692307,0.4182692307692307,False,False,False,False,True
0.2323717948717948,0.2323717948717948,True,True,False,False,True
0.2996794871794871,0.2996794871794871,False,True,False,False,True
0.4118589743589743,0.4118589743589743,False,False,False,False,False
0.1362179487179487,0.1362179487179487,False,False,True,False,False
0.2451923076923076,0.2451923076923076,True,False,False,False,True
0.1987179487179487,0.1987179487179487,False,False,True,False,False
0.2163461538461538,0.2163461538461538,False,False,False,False,True
0.0256410256410256,0.0256410256410256,False,False,False,False,True
0.4246794871794871,0.4246794871794871,False,True,False,False,True
0.2756410256410256,0.2756410256410256,False,False,False,False,False
0.0897435897435897,0.0897435897435897,False,False,False,False,True
0.2003205128205128,0.2003205128205128,False,False,False,False,True
0.7211538461538461,0.7211538461538461,True,True,True,False,False
0.1153846153846153,0.1153846153846153,False,False,False,False,True
0.2708333333333333,0.2708333333333333,False,False,False,True,False
0.4006410256410256,0.4006410256410256,False,False,False,False,False
0.594551282051282,0.594551282051282,False,False,False,False,False
0.235576923076923,0.235576923076923,True,False,False,False,True
0.4326923076923076,0.4326923076923076,False,False,False,False,True
0.4903846153846153,0.4903846153846153,False,False,False,False,False
0.439102564102564,0.439102564102564,False,True,False,True,False
0.0657051282051282,0.0657051282051282,True,True,False,False,True
0.1185897435897435,0.1185897435897435,False,False,False,False,True
0.2083333333333333,0.2083333333333333,False,True,False,False,False
